2015-12-16,10633,11628,25833,101107,29479,20133,33982,3313,25335,25324,21269
2015-12-17,10632,11634,25854,101229,29567,20250,33982,3313,25976,26170,21550
2015-12-18,10632,11644,25854,101266,29684,20385,33982,3313,26953,26689,21744
2015-12-19,10632,11638,25894,101407,29787,20393,34001,3331,27849,26993,21819
2015-12-20,10638,11638,25904,101565,29806,20514,33982,3313,28976,27806,22137
2015-12-21,10606,11669,25869,101607,29939,21009,33971,3313,31171,28900,22545
2015-12-22,10605,11672,25848,101710,29907,21224,33971,3309,31246,29096,22685
2015-12-23,10605,11676,25843,101804,30075,21528,33971,3313,31628,30274,22919
2015-12-24,10588,11699,25843,101963,30187,21668,33971,3313,32218,30797,23162
2015-12-25,10585,11713,25843,102299,30224,21897,33971,3313,32751,31349,23218
2015-12-26,10602,11726,25880,102151,30349,21948,33971,3316,33086,31632,23245
2015-12-27,10598,11752,25835,102234,30439,21991,33971,3320,32991,31603,23330
2015-12-28,10605,11792,25881,102762,30397,22294,34022,3311,32108,31949,23586
2015-12-29,10605,11786,25881,102855,30425,22407,34022,3311,32179,32070,23665
2015-12-30,10602,11787,25896,102874,30528,22547,34022,3306,31142,32141,23813
2015-12-31,10602,11932,25896,102771,30612,22724,34022,3306,30892,32454,24063
2016-01-01,10900,12000,23000,103000,30500,22500,34000,1800,34000,36000,25000
2016-01-02,10900,12000,23000,103000,30000,22500,34000,1800,31000,36000,25000
2016-01-03,10900,12000,23000,103000,30000,22500,34000,1800,34000,36000,25000
2016-01-04,10900,12000,23000,103000,30000,22500,34000,1800,31000,36000,25000
2016-01-05,10900,12000,23000,103000,30000,22500,34000,1800,31000,36000,25000
2016-01-06,10900,12000,23000,103000,30000,22500,34000,1800,31000,35000,25000
2016-01-07,10900,12000,23000,106000,30000,22500,34000,1800,29000,35000,26000
2016-01-08,10900,12000,23000,106000,30000,22500,34000,1800,29000,34000,26000
2016-01-09,10900,12000,23000,106000,31000,22500,34000,1800,29000,34000,26000
2016-01-10,10900,12000,23000,106000,31000,22500,34000,1800,29000,35000,26000
2016-01-11,10900,12000,23000,106000,31500,22500,34000,1800,29000,35000,27000
2016-01-12,10900,12000,23000,106000,31500,22500,34000,1800,31000,35000,27000
2016-01-13,10900,12000,23000,106000,31500,22500,34000,1800,32000,35000,27000
2016-01-14,10900,12000,23000,106000,33000,22000,34000,1800,35000,35000,27000
2016-01-15,10900,12000,23000,106000,33000,22000,34000,1800,36000,33000,27000
2016-01-16,10900,12000,23000,106000,33000,22000,34000,1800,37000,33000,27000
2016-01-17,10900,12000,23000,106000,33000,22000,34000,1800,36000,31000,28000
2016-01-18,10900,12000,23000,106000,33500,22000,34000,1800,35000,30000,28000
2016-01-19,10900,12000,23000,106000,33500,22000,34000,1800,35000,30000,28000
2016-01-20,10900,12000,23000,106000,33500,22000,34000,1800,35000,30000,28000
2016-01-21,10900,12000,23000,106000,33500,22000,34000,1800,32000,26000,28000
2016-01-22,10900,12000,23000,106000,33500,22000,34000,1800,30000,26000,28000
2016-01-23,10900,12000,23000,106000,33500,22000,34000,1800,29000,25000,28000
2016-01-24,10900,12000,23000,106000,33500,22000,34000,1800,27000,24000,28000
2016-01-25,10900,12000,23000,106000,33500,22000,34000,1800,22000,24000,28000
2016-01-26,10900,12000,23000,106000,33500,22500,34000,1800,22000,24000,28000
2016-01-27,10900,12000,23000,106000,33500,22500,34000,1800,22000,24000,28000
2016-01-28,10900,12000,23000,106000,34500,22500,34000,1800,18000,24000,28000
2016-01-29,10900,12000,23000,106000,34500,22500,34000,1800,18000,24000,28000
2016-01-30,10900,12000,23000,106000,34500,22500,34000,1800,17000,24000,28000
2016-01-31,10900,12000,23000,106000,34500,22500,34000,1800,17000,24000,28000
2016-02-01,10900,12000,23000,106000,34500,22500,34000,1800,15000,23000,27000
2016-02-02,10900,12000,23000,106000,34500,22500,34000,1800,15000,23000,27000
2016-02-03,10900,12000,23000,106000,34500,22500,34000,1800,15000,23000,27000
2016-02-04,10900,12000,23000,106000,34500,22500,34000,1800,15000,21000,26000
2016-02-05,10900,12000,23000,106000,34500,22000,34000,1800,15000,21000,26000
2016-02-06,10900,12000,23000,106000,34500,22000,34000,1800,15000,21000,26000
2016-02-07,10900,12000,23000,106000,34500,22000,34000,1800,15000,21000,26000
2016-02-08,10900,12000,23000,106000,34000,22000,34000,1800,15000,21000,26000
2016-02-09,10900,12000,23000,106000,34000,22000,34000,1800,15000,21000,26000
2016-02-10,10900,12000,23000,106000,34000,22000,34000,1800,15000,21000,26000
2016-02-11,10900,12000,23000,114000,33000,21000,34000,1800,15000,20000,27000
2016-02-12,11000,12000,23000,114000,33000,21000,34000,1800,15000,20000,27000
2016-02-13,10900,12000,23000,114000,33000,21000,34000,1800,15000,20000,27000
2016-02-14,10900,12000,23000,115000,33000,21000,34000,1800,15000,20000,27000
2016-02-15,10900,12000,23000,115000,32000,21000,34000,1800,14000,20000,28000
2016-02-16,10900,12000,23000,115000,32000,21000,34000,1800,14000,20000,28000
2016-02-17,10900,12000,23000,115000,32000,21000,34000,1800,14000,20000,29000
2016-02-18,10900,12000,23000,115000,31000,21000,34000,1800,15000,22000,29000
2016-02-19,10900,12000,23000,115000,31000,21000,34000,1800,16000,22000,29000
2016-02-20,10900,12000,23000,115000,31000,21000,34000,1800,16000,22000,29000
2016-02-21,10900,12000,23000,115000,30000,21000,34000,1800,16000,22000,29000
2016-02-22,10900,12000,23000,115000,29000,21000,34000,1800,17000,23000,30000
2016-02-23,10900,12000,23000,115000,29000,21000,34000,1800,18000,23000,30000
2016-02-24,10900,12000,23000,115000,29000,21000,34000,1800,18000,23000,30000
2016-02-25,10900,12000,23000,115000,28000,20000,34000,1800,19000,25000,30000
2016-02-26,10900,12000,23000,115000,28000,20000,34000,1800,19000,26000,30000
2016-02-27,10900,12000,23000,115000,28000,20000,34000,1800,19000,27000,30000
2016-02-28,10900,12000,23000,115000,28000,20000,34000,1800,22000,30000,30000
2016-02-29,10900,12000,23000,115000,27000,19000,34000,1800,23000,32000,30000
2016-03-01,10900,12000,23000,115000,27000,19000,34000,1800,24000,35000,30000
2016-03-02,11000,12000,23000,115000,27000,19000,34000,1800,24000,35000,30000
2016-03-03,10900,12000,23000,115000,26500,18000,34000,1800,29000,36000,30000
2016-03-04,10900,12000,23000,115000,26500,18000,34000,1800,32000,36000,30000
2016-03-05,10900,12000,23000,115000,26500,18000,34000,1800,33000,36000,30000
2016-03-06,10900,12000,23000,115000,26500,18000,34000,1800,36000,36000,30000
2016-03-07,10900,12500,23000,115000,26500,17500,34000,1800,39000,36000,30000
2016-03-08,10900,12500,23000,115000,26500,17500,34000,1800,42000,36000,30000
2016-03-09,10900,12500,23000,115000,26500,17500,34000,1800,44000,36000,30000
2016-03-10,10900,12500,23000,115000,26500,17500,34000,1800,48000,36000,30000
2016-03-11,10900,12500,23000,115000,27500,17500,34000,1800,51000,36000,30000
2016-03-12,10900,12500,23000,115000,26500,17500,34000,1800,55000,36000,30000
2016-03-13,10900,12500,23000,115000,26500,17500,34000,1800,56000,36000,30000
2016-03-14,10900,12500,23000,115000,27000,17500,34000,1800,48000,38000,31000
2016-03-15,10900,12500,23000,115000,27000,17500,34000,1800,48000,38000,31000
2016-03-16,10900,12500,23000,115000,27000,17000,34000,1800,47000,38000,31000
2016-03-17,10900,12500,23000,115000,29000,17000,34000,1800,49000,38000,35000
2016-03-18,10900,12500,23000,115000,29000,17000,34000,1800,50000,39000,35000
2016-03-19,10900,12500,23000,115000,29000,17000,34000,1800,51000,39000,35000
2016-03-20,10900,12500,23000,115000,29000,17000,34000,1800,49000,39000,35000
2016-03-21,10900,12500,23000,115000,29000,17500,34000,1800,36000,39000,35000
2016-03-22,10900,12500,23000,115000,29000,17500,34000,1800,36000,39000,35000
2016-03-23,10900,12500,23000,115000,29000,17500,34000,1800,36000,39000,35000
2016-03-24,10500,12500,23000,115000,27000,17000,34000,1800,44000,39000,35000
2016-03-25,10500,12500,23000,115000,27000,17000,34000,1800,46000,39000,35000
2016-03-26,10500,12500,23000,115000,27000,17000,34000,1800,48007,39000,35000
2016-03-27,10500,12500,23000,115000,27000,17000,34000,1800,50000,39000,35000
2016-03-28,10500,12500,23000,115000,27000,17000,34000,1800,50000,37000,35000
2016-03-29,10500,12500,23000,115000,27000,17000,34000,1800,50000,36000,35000
2016-03-30,10500,12500,23000,115000,27000,17000,34000,1800,50000,36000,35000
2016-03-31,10500,12500,23000,115000,27000,17000,34000,1800,38000,36000,34000
2016-04-01,10500,12500,22000,112000,27000,17000,34000,1800,38000,36000,34000
2016-04-02,10500,12500,22000,112000,27000,17000,34000,1800,36000,36000,34000
2016-04-03,10500,12500,22000,112000,27000,17000,34000,1800,30000,36000,34000
2016-04-04,10500,12500,22000,112000,27000,17000,34000,1800,27000,36000,34000
2016-04-05,10500,12500,23000,112000,27000,17000,34000,1800,27000,36000,34000
2016-04-06,10000,12700,23000,110000,29000,19000,35000,1700,20000,40000,33000
2016-04-07,10000,12700,23000,110000,29000,19000,34000,1800,20000,40000,33000
2016-04-08,10000,12700,23000,110000,29000,19000,34000,2500,19000,38000,33000
2016-04-09,10000,12700,23000,110000,29000,19000,34000,2500,22000,38000,33000
2016-04-10,10000,12700,23000,110000,29000,19000,34000,2500,22000,38000,33000
2016-04-11,10500,12700,23000,110000,29000,18500,35000,2500,17000,36000,32000
2016-04-12,10500,12500,23000,110000,29000,19000,34000,2500,17000,36000,32000
2016-04-13,10500,12500,23000,110000,29000,19000,34000,2500,17000,38000,32000
2016-04-14,10500,12500,23000,110000,29000,18500,34000,2500,15000,36000,30000
2016-04-15,10500,12500,23000,110000,29000,18000,34000,2500,15000,36000,30000
2016-04-16,10500,12500,23000,110000,29000,18000,34000,2500,15000,36000,30000
2016-04-17,10500,12500,23000,110000,29000,18000,34000,2500,15000,36000,30000
2016-04-18,10000,12500,23000,110000,29000,18000,34000,2500,18000,39000,30000
2016-04-19,10000,12500,23000,110000,28000,18000,34000,2500,16000,39000,30000
2016-04-20,10000,12500,23000,110000,29000,18000,34000,2500,16000,39000,30000
2016-04-21,10000,12500,23000,110000,29000,18000,34000,2500,16000,39000,30000
2016-04-22,10000,12500,23000,110000,29000,18000,34000,2500,17000,39000,29000
2016-04-23,10000,12500,23000,110000,29000,18000,34000,2500,16000,39000,29000
2016-04-24,10000,12500,23000,110000,29000,18000,34000,2500,16000,39000,29000
2016-04-25,10000,13000,23000,110000,28000,17000,34000,2500,18000,37000,27000
2016-04-26,10000,13000,23000,110000,28000,17000,34000,2500,16000,36000,26000
2016-04-27,10000,13000,23000,110000,29000,17500,34000,2500,16000,36000,27000
2016-04-28,10000,13000,23000,110000,29000,17500,34000,2500,16000,36000,27000
2016-04-29,10000,13000,23000,110000,29000,17500,34000,2500,16000,36000,27000
2016-04-30,10000,13000,23000,110000,29000,17500,34000,2500,16000,36000,27000
2016-05-01,10000,13000,23000,110000,29000,17500,34000,2500,16000,36000,27000
2016-05-02,10000,13000,23000,110000,29000,17500,34000,2500,18000,36000,30000
2016-05-03,10000,13000,23000,110000,29000,17500,34000,2500,18000,36000,30000
2016-05-04,10000,13500,23000,110000,29000,17500,34000,2500,18000,38000,30000
2016-05-05,10000,13500,23000,110000,29000,18000,34000,2500,18000,38000,29000
2016-05-06,10000,13500,23000,110000,29000,17500,34000,2500,18000,38000,29000
2016-05-07,10000,14000,23000,110000,29000,18000,34000,2500,18000,38000,29000
2016-05-08,10000,14500,23000,110000,28000,18000,34000,2500,18000,38000,29000
2016-05-09,10000,15000,23000,110000,29000,17000,34000,3000,12000,38000,30000
2016-05-10,10000,15000,23000,110000,29000,17000,34000,2500,12000,38000,30000
2016-05-11,10000,15000,23000,110000,29000,18000,34000,2500,12000,38000,30000
2016-05-12,10000,15000,23000,110000,29000,18000,35000,2500,14000,38000,30000
2016-05-13,10000,15000,23000,110000,29000,18000,34000,2500,14000,38000,30000
2016-05-14,10000,15000,23000,110000,29000,18000,34000,2500,14000,38000,30000
2016-05-15,10000,15000,23000,110000,29000,18000,34000,2500,14000,38000,30000
2016-05-16,10000,15000,23000,110000,29000,18000,34000,2500,16000,38000,30000
2016-05-17,10000,15000,23000,110000,28000,18500,34000,2500,16000,38000,30000
2016-05-18,10000,15000,23000,110000,28000,18500,34000,2500,16000,38000,30000
2016-05-19,10500,15000,23000,110000,29000,19000,34000,2500,16000,38000,34000
2016-05-20,10500,15000,23000,110000,29000,19000,34000,2500,16000,38000,34000
2016-05-21,10500,15000,23000,110000,29000,19000,34000,2500,18000,38000,34000
2016-05-22,10500,15000,23000,110000,29000,19000,34000,2500,18000,38000,34000
2016-05-23,10500,15500,23000,110000,29000,19000,34000,2500,18000,38000,34000
2016-05-24,10500,16000,23000,110000,30000,19000,34000,2500,18000,38000,34000
2016-05-25,10500,16000,23000,110000,29000,19000,34000,2500,18000,38000,34000
2016-05-26,10500,16000,23000,110000,29000,19000,34000,2500,18000,38000,34000
2016-05-27,10500,16000,24000,110000,30000,19000,34000,2500,15000,34000,34000
2016-05-28,10500,16000,24000,110000,30000,19000,34000,2500,15000,34000,34000
2016-05-29,10500,16000,24000,110000,30000,19000,34000,2500,15000,34000,34000
2016-05-30,10500,16000,24000,110000,30000,19000,34000,2500,15000,34000,34000
2016-05-31,10500,16000,24000,110000,29000,19000,34000,2500,15000,34000,34000
2016-06-01,10500,15500,24000,110000,30000,20000,34000,2500,17000,30000,34000
2016-06-02,10500,15500,24000,110000,30000,21500,34000,2500,17000,30000,32000
2016-06-03,10500,15500,24000,110000,30000,21000,34000,2500,18000,30000,32000
2016-06-04,10500,15500,24000,110000,30000,22000,34000,2500,18000,30000,32000
2016-06-05,10500,15500,24000,110000,30000,21500,35000,3000,18000,30000,32000
2016-06-06,10000,15500,24000,110000,30000,21000,34000,2500,15000,28000,30000
2016-06-07,10000,16000,24000,110000,31000,21000,34000,2500,16000,26000,30000
2016-06-08,10000,16000,24000,110000,31000,21000,34000,2500,16000,26000,30000
2016-06-09,10000,16000,23000,110000,31000,20500,34000,2500,15000,26000,28000
2016-06-10,10000,16000,23000,110000,31000,20500,34000,2500,15000,26000,28000
2016-06-11,10000,16000,23000,110000,31000,20500,34000,2500,15000,26000,28000
2016-06-12,10000,16000,23000,110000,31000,20500,34000,2500,15000,26000,28000
2016-06-13,10000,16000,23000,110000,30000,20500,34000,2500,15000,25000,27000
2016-06-14,10000,16000,23000,110000,31000,19000,34000,2500,12000,26000,28000
2016-06-15,10500,16000,23000,110000,31000,19000,34000,2500,12000,26000,28000
2016-06-16,10500,16000,23000,110000,31000,19000,34000,2500,12000,26000,28000
2016-06-17,10500,16000,23000,110000,31000,19000,34000,2500,12000,26000,28000
2016-06-18,10500,16000,23000,110000,31000,19000,34000,2500,12000,26000,28000
2016-06-19,10500,16000,23000,115000,31000,19000,34000,2500,12000,26000,28000
2016-06-20,10500,16000,23000,110000,30000,19000,34000,2500,15000,24000,28000
2016-06-21,10500,16000,23000,110000,31000,19000,34000,2500,15000,24000,28000
2016-06-22,10500,16000,24000,110000,31000,19000,34000,2500,15000,24000,28000
2016-06-23,10500,16000,24000,110000,31000,19000,34000,2500,12000,26000,28000
2016-06-24,10500,16000,24000,110000,31000,19000,34000,2500,12000,26000,28000
2016-06-25,10500,16000,24000,110000,31000,19000,34000,2500,12000,26000,28000
2016-06-26,10500,16000,24000,110000,30000,19000,34000,2500,15000,26000,28000
2016-06-27,10500,16000,25000,115000,30000,20000,34000,2500,15000,26000,28000
2016-06-28,10500,15500,24000,110000,31000,18000,34000,2500,18000,26000,28000
2016-06-29,10500,15500,24000,110000,31000,18000,34000,2500,18000,26000,28000
2016-06-30,10500,15500,24000,110000,31000,18000,34000,2500,18000,26000,28000
2016-07-01,10500,15500,24000,110000,31000,18000,34000,2500,28000,26000,28000
2016-07-02,10500,15500,24000,110000,31000,19000,34000,2500,28000,26000,28000
2016-07-03,10500,15500,24000,110000,31000,19000,34000,2500,28000,26000,28000
2016-07-04,10500,15500,24000,110000,31000,19000,35000,2500,28000,26000,28000
2016-07-05,10500,15500,24000,110000,32000,19000,35000,2500,28000,26000,28000
2016-07-06,10500,15500,24000,110000,33000,19000,34000,2500,28000,26000,28000
2016-07-07,10500,15500,24000,110000,33000,19000,34000,2500,30000,26000,28000
2016-07-08,10500,15500,24000,110000,33000,19000,34000,2500,32000,26000,28000
2016-07-09,10500,15500,24000,110000,33000,19000,34000,2500,32000,26000,28000
2016-07-10,10500,15500,24000,110000,33000,19000,34000,2500,32000,28000,30000
2016-07-11,10500,15500,24000,110000,35000,19000,34000,2500,32000,32000,30000
2016-07-12,10500,15500,24000,110000,35000,18000,34000,2500,28000,32000,30000
2016-07-13,10500,15500,24000,110000,34000,17500,34000,2500,28000,34000,30000
2016-07-14,10500,15500,24000,110000,35000,17500,34000,2500,25000,35000,30000
2016-07-15,10500,15500,24000,110000,35000,17500,34000,2500,25000,35000,30000
2016-07-16,10500,15500,24000,110000,34000,17500,34000,2500,25000,35000,30000
2016-07-17,10500,15500,24000,110000,34000,17500,34000,2500,25000,35000,30000
2016-07-18,10500,15500,24000,110000,32000,17500,34000,2500,30000,35000,30000
2016-07-19,10500,15500,24000,110000,32000,17500,34000,2500,35000,35000,30000
2016-07-20,10500,15500,24000,110000,31000,19000,35000,3000,36000,35000,30000
2016-07-21,10500,15500,24000,110000,31000,19000,34000,2500,36000,35000,30000
2016-07-22,10500,15000,24000,110000,31000,19000,34000,2500,43000,35000,30000
2016-07-23,10500,15000,24000,110000,31000,19000,34000,2500,45000,35000,30000
2016-07-24,10500,15000,24000,110000,31000,19000,34000,2500,50000,35000,30000
2016-07-25,10500,15000,24000,110000,30000,19000,34000,2500,45000,36000,30000
2016-07-26,10500,15000,24000,110000,30000,19000,34000,2500,45000,36000,30000
2016-07-27,10500,15000,24000,110000,30000,19000,34000,2500,45000,36000,30000
2016-07-28,10500,15000,24000,110000,30000,20000,34000,2500,45000,36000,30000
2016-07-29,10500,15000,24500,110000,30000,20000,34000,2500,44000,36000,30000
2016-07-30,10500,15000,24500,110000,30000,20000,34000,2500,44000,36000,30000
2016-07-31,10500,15000,24000,110000,30000,20000,34000,2500,45000,36000,30000
2016-08-01,10500,15000,24500,110000,30000,20000,34000,2500,40000,36000,30000
2016-08-02,10500,15000,24500,110000,30000,20000,34000,2500,45000,36000,30000
2016-08-03,10500,15000,24500,110000,30000,20000,34000,2500,45000,36000,30000
2016-08-04,10500,15000,24500,110000,29000,19000,34000,2500,40000,35000,30000
2016-08-05,10500,15000,24500,110000,29000,19000,34000,2500,40000,35000,30000
2016-08-06,10500,15000,25000,110000,29000,19000,34000,2500,40000,35000,30000
2016-08-07,10500,15000,24500,110000,29000,19000,34000,2500,40000,35000,30000
2016-08-08,10500,15000,24500,110000,30000,19000,34000,2500,38000,33000,30000
2016-08-09,10500,15000,24500,110000,30000,19000,34000,2500,38000,33000,30000
2016-08-10,10500,15000,24500,110000,30000,19000,34000,2500,38000,33000,30000
2016-08-11,10500,15000,24500,110000,30000,19000,34000,2500,38000,33000,30000
2016-08-12,10500,14000,24500,110000,29000,19500,34000,2500,40000,28000,29000
2016-08-13,10500,14000,24500,110000,29000,19500,34000,2500,40000,28000,29000
2016-08-14,10500,14000,24500,110000,29000,19500,34000,2500,40000,28000,29000
2016-08-15,10500,13000,24500,110000,30000,19000,34000,2500,42000,28000,29000
2016-08-16,10500,13000,24000,110000,31000,19000,34000,2500,42000,28000,29000
2016-08-17,10500,13000,24000,110000,31000,19000,34000,2500,42000,28000,29000
2016-08-18,10500,13000,24000,110000,31000,19000,34000,2500,42000,28000,29000
2016-08-19,10500,13000,24000,110000,31000,19000,34000,2500,38000,28000,29000
2016-08-20,10500,13000,24000,110000,31000,19000,34000,2500,38000,28000,29000
2016-08-21,10500,13000,24000,110000,31000,19000,34000,2500,38000,28000,29000
2016-08-22,10500,13000,24000,110000,29000,18000,34000,2500,35000,28000,30000
2016-08-23,10500,13000,24000,110000,29000,18000,34000,2500,35000,28000,30000
2016-08-24,10500,13500,24000,110000,30000,18000,34000,2500,36000,30000,28000
2016-08-25,10500,13500,24000,110000,30000,18000,34000,2500,37000,28000,30000
2016-08-26,10500,13000,24000,110000,30000,18000,34000,2500,38000,28000,30000
2016-08-27,10500,13000,24000,110000,30000,18000,34000,2500,38000,28000,30000
2016-08-28,10500,13000,24000,110000,30000,18000,34000,2500,38000,28000,30000
2016-08-29,10500,13000,24000,110000,29000,17000,34000,2500,35000,32000,30000
2016-08-30,10500,13000,24000,110000,29000,17000,34000,2500,35000,32000,30000
2016-08-31,10500,13000,24000,110000,28000,18000,34000,2500,40000,32000,30000
2016-09-01,10500,13000,24000,110000,27000,17000,34000,2500,40000,32000,30000
2016-09-02,10500,13000,24000,110000,27000,17000,36000,2500,40000,32000,30000
2016-09-03,10500,13000,24000,110000,27000,18000,36000,2500,40000,32000,30000
2016-09-04,10500,13000,24000,110000,27000,18000,36000,2500,40000,32000,30000
2016-09-05,10500,13000,24000,110000,28000,18000,36000,2500,35000,34000,30000
2016-09-06,10500,13000,24000,110000,28000,18000,36000,2500,34000,34000,30000
2016-09-07,10500,13000,24000,110000,28000,18000,36000,2500,34000,34000,30000
2016-09-08,10500,13000,24000,110000,28000,18500,36000,2500,32000,34000,30000
2016-09-09,10500,13000,24000,110000,30000,18000,36000,2500,30000,36000,32000
2016-09-10,10500,13000,24000,110000,30000,18000,36000,2500,30000,36000,32000
2016-09-11,10500,13000,24000,110000,30000,18000,36000,2500,33000,36000,32000
2016-09-12,10500,13000,24000,110000,30000,18000,36000,2500,33000,36000,32000
2016-09-13,10500,13000,24000,110000,30000,17500,36000,2500,34000,38000,32000
2016-09-14,10500,13000,24000,110000,30000,17500,36000,2500,30000,38000,31000
2016-09-15,10500,13000,24000,110000,30000,18000,36000,2500,25000,38000,31000
2016-09-16,10500,13000,24000,110000,30000,18000,36000,2500,25000,38000,31000
2016-09-17,10500,13000,24000,110000,30000,18000,36000,2500,25000,38000,31000
2016-09-18,10500,13000,24000,110000,30000,18000,36000,2500,25000,38000,31000
2016-09-19,10500,13000,24000,110000,29000,17500,36000,2500,25000,36000,32000
2016-09-20,10500,13000,24000,110000,29000,17500,36000,2500,25000,36000,32000
2016-09-21,10500,13000,24000,110000,29000,17500,36000,2500,23000,36000,30000
2016-09-22,10500,13000,24000,110000,29000,17500,36000,2500,20000,34000,30000
2016-09-23,10500,13000,24000,110000,29000,17500,36000,2500,20000,34000,30000
2016-09-24,10500,13000,24000,110000,29000,17500,36000,2500,20000,34000,30000
2016-09-25,10500,13000,24000,110000,29000,18000,36000,2500,20000,34000,30000
2016-09-26,10500,13000,24000,110000,30000,17500,36000,2500,20000,36000,32000
2016-09-27,10500,13000,24000,110000,30000,17500,36000,2500,20000,36000,32000
2016-09-28,10500,13000,24000,110000,29000,17500,36000,2500,20000,36000,32000
2016-09-29,10000,13000,24000,110000,29000,18000,36000,2500,20000,36000,32000
2016-09-30,10000,13000,24000,110000,29000,18000,36000,2500,20000,33000,32000
2016-10-01,10000,13000,24000,110000,29000,18000,36000,2500,20000,34000,32000
2016-10-02,10000,13000,24000,110000,29000,18000,36000,2500,20000,34000,32000
2016-10-03,10000,12500,24000,110000,29000,17000,36000,2500,20000,34000,32000
2016-10-04,10000,12500,24000,110000,29000,17000,36000,2500,18000,30000,32000
2016-10-05,10000,12500,24000,110000,29000,17000,36000,2500,18000,30000,32000
2016-10-06,10000,12500,24000,110000,29000,17000,36000,2500,18000,30000,32000
2016-10-07,10000,12500,24000,110000,29000,17000,36000,2500,20000,32000,32000
2016-10-08,10000,12500,24000,110000,29000,17000,36000,2500,20000,32000,32000
2016-10-09,10000,12500,24000,110000,29000,17000,36000,2500,20000,32000,32000
2016-10-10,10000,12500,24000,110000,29000,17000,36000,2500,20000,29000,32000
2016-10-11,10000,12500,24000,110000,29000,17000,36000,2500,20000,29000,32000
2016-10-12,10000,12500,24000,110000,29000,17000,36000,2500,22000,29000,32000
2016-10-13,10000,12500,24000,110000,29000,18000,36000,2500,25000,27000,31000
2016-10-14,10500,12500,24000,110000,29000,18000,36000,2500,26000,26000,32000
2016-10-15,10500,12500,24000,110000,29000,18000,36000,2500,26000,26000,32000
2016-10-16,10500,12500,24000,110000,29000,18000,36000,2500,26000,26000,32000
2016-10-17,10500,12000,24000,110000,29000,18000,36000,2500,30000,28000,32000
2016-10-18,10500,12000,25000,110000,29000,18000,36000,2500,33000,28000,30000
2016-10-19,10500,12000,25000,110000,29000,18000,36000,2500,33000,28000,30000
2016-10-20,10500,12000,25000,110000,30000,18000,36000,2500,35000,28000,32000
2016-10-21,10500,12000,25000,110000,30000,18000,36000,2500,35000,28000,32000
2016-10-22,10500,12000,25000,110000,30000,18000,36000,2500,35000,28000,32000
2016-10-23,10500,12000,25000,110000,30000,18000,36000,2500,35000,28000,32000
2016-10-24,10500,12500,25000,110000,29000,18000,36000,2500,35000,28000,32000
2016-10-25,10500,12500,25000,110000,29000,18000,36000,2500,35000,28000,32000
2016-10-26,10500,12500,25000,110000,29000,18000,36000,2500,40000,28000,32000
2016-10-27,10500,12500,25000,110000,29000,17000,36000,2500,40000,30000,32000
2016-10-28,10500,12500,25000,110000,29000,17000,36000,2500,35000,30000,32000
2016-10-29,10500,12500,25000,110000,29000,17000,36000,2500,35000,30000,32000
2016-10-30,10500,12500,25000,110000,29000,17000,36000,2500,35000,30000,32000
2016-10-31,10500,12500,25000,110000,28000,16500,36000,2500,35000,33000,32000
2016-11-01,10500,12500,25000,110000,28000,16500,36000,2500,35000,33000,32000
2016-11-02,10500,12500,25000,110000,28000,16500,36000,2500,45000,38000,32000
2016-11-03,10500,12500,25000,110000,28000,16500,36000,2500,45000,38000,32000
2016-11-04,10500,12500,25000,110000,28000,17000,36000,2500,46000,38000,32000
2016-11-05,10500,12500,25000,110000,28000,17000,36000,2500,50000,38000,32000
2016-11-06,10500,12500,25000,110000,28000,17000,36000,2500,50000,38000,32000
2016-11-07,10500,12500,25000,110000,28000,17000,36000,2500,52000,38000,32000
2016-11-08,10500,12500,25000,110000,29000,16500,36000,2500,52000,38000,32000
2016-11-09,10500,12500,25000,110000,29000,16500,36000,2500,55000,38000,32000
2016-11-10,10500,12500,25000,110000,28000,16500,36000,2500,58000,38000,32000
2016-11-11,10500,12500,25000,110000,28000,16500,36000,2500,55000,38000,32000
2016-11-12,10500,12500,25000,110000,28000,16500,36000,2500,55000,38000,32000
2016-11-13,10500,12500,25000,110000,28000,18000,36000,2500,55000,38000,32000
2016-11-14,10500,12500,26000,110000,28000,16500,36000,2500,50000,44000,32000
2016-11-15,10500,12500,26000,110000,28000,16500,36000,2500,50000,45000,33000
2016-11-16,10500,12500,26000,110000,29000,16500,36000,2500,48000,45000,34000
2016-11-17,10500,12500,26000,110000,28000,16000,36000,2500,50000,45000,34000
2016-11-18,10500,12500,26000,110000,28000,16000,36000,2500,45000,45000,34000
2016-11-19,10500,12500,26000,110000,28000,16000,36000,2500,45000,45000,34000
2016-11-20,10500,12500,26000,110000,28000,16000,36000,2500,45000,45000,34000
2016-11-21,10500,12500,26000,110000,29000,15500,36000,2500,40000,42000,34000
2016-11-22,10500,12500,26000,110000,29000,15500,36000,2500,40000,42000,34000
2016-11-23,10500,12500,26000,115000,29000,16000,36000,2500,40000,42000,34000
2016-11-24,10500,12500,26000,110000,29000,16500,36000,2500,30000,38000,33000
2016-11-25,10500,12500,26000,110000,29000,16500,36000,2500,30000,38000,33000
2016-11-26,10500,12500,26000,110000,29000,16500,36000,2500,30000,38000,33000
2016-11-27,10500,12500,26000,110000,29000,16500,36000,2500,30000,35000,32000
2016-11-28,10500,12500,26000,110000,28000,16500,36000,2500,30000,34000,33000
2016-11-29,10500,12500,26000,110000,28000,16500,36000,2500,30000,34000,33000
